"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","core_values","d_essential","c_govern","i_trust"
"Morocco","ArabBarometer",4433,"2020","08",2.81946009788988,0,NA,6,2,3,NA,NA,1
"Morocco","ArabBarometer",4437,"2020","07",0.330218111085778,1,NA,2,2,NA,NA,NA,NA
"Morocco","ArabBarometer",4449,"2020","07",0.859834323947511,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",4452,"2020","07",0.896327097382197,1,NA,6,2,3,NA,NA,1
"Morocco","ArabBarometer",4453,"2020","07",0.401258933625527,0,NA,1,4,3,NA,NA,4
"Morocco","ArabBarometer",4456,"2020","07",0.350112567557341,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4457,"2020","07",0.425357196942214,1,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",4459,"2020","07",0.329323236000558,0,NA,1,3,2,NA,NA,4
"Morocco","ArabBarometer",4460,"2020","07",0.857504214580139,0,NA,1,1,3,NA,NA,1
"Morocco","ArabBarometer",4462,"2020","07",0.410783820010323,0,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",4466,"2020","07",0.388770400302497,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",4471,"2020","07",0.859834323947511,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",4472,"2020","07",0.705644656519944,1,NA,5,3,3,NA,NA,1
"Morocco","ArabBarometer",4475,"2020","07",0.399056353812069,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4477,"2020","07",1.07543591703492,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4481,"2020","07",0.74228276832771,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",4483,"2020","07",0.316773717016829,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",4485,"2020","07",0.388880421580555,0,NA,1,4,3,NA,NA,2
"Morocco","ArabBarometer",4500,"2020","07",0.41190004919112,1,NA,2,2,3,NA,NA,4
"Morocco","ArabBarometer",4503,"2020","07",0.319054203753005,1,NA,1,2,NA,NA,NA,3
"Morocco","ArabBarometer",4513,"2020","07",0.330218111085778,1,NA,1,NA,3,NA,NA,2
"Morocco","ArabBarometer",4516,"2020","07",2.82712146010049,1,NA,6,3,NA,NA,NA,3
"Morocco","ArabBarometer",4517,"2020","07",0.319144495481077,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4518,"2020","07",0.340178540500819,1,NA,2,3,3,NA,NA,4
"Morocco","ArabBarometer",4525,"2020","07",0.332595385404708,1,NA,2,2,NA,NA,NA,3
"Morocco","ArabBarometer",4526,"2020","07",0.330218111085778,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",4536,"2020","07",0.707762354301123,1,NA,1,NA,NA,NA,NA,NA
"Morocco","ArabBarometer",4538,"2020","07",0.332595385404708,1,NA,1,4,3,NA,NA,3
"Morocco","ArabBarometer",4543,"2020","07",0.705844352605099,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4550,"2020","07",0.332595385404708,1,NA,2,3,3,NA,NA,1
"Morocco","ArabBarometer",4554,"2020","07",0.320011711718411,1,NA,6,2,3,NA,NA,3
"Morocco","ArabBarometer",4558,"2020","07",0.332595385404708,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",4560,"2020","07",0.339901912146837,1,NA,1,2,2,NA,NA,2
"Morocco","ArabBarometer",4565,"2020","07",0.705644656519944,1,NA,1,3,NA,NA,NA,1
"Morocco","ArabBarometer",4576,"2020","07",0.33925667313437,0,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",4582,"2020","07",0.878656245315511,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4586,"2020","07",0.74228276832771,1,NA,6,3,3,NA,NA,2
"Morocco","ArabBarometer",4589,"2020","07",0.425357196942214,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",4593,"2020","07",0.405270451232329,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",4595,"2020","07",0.910989622807244,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",4598,"2020","07",0.330218111085778,1,NA,1,2,2,NA,NA,3
"Morocco","ArabBarometer",4602,"2020","07",0.705844352605099,0,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",4613,"2020","07",0.319054203753005,1,NA,2,3,NA,NA,NA,NA
"Morocco","ArabBarometer",4614,"2020","07",0.860077655412984,0,NA,6,2,3,NA,NA,3
"Morocco","ArabBarometer",4625,"2020","07",0.353555225140755,1,NA,1,2,1,NA,NA,3
"Morocco","ArabBarometer",4626,"2020","07",0.320011711718411,1,NA,3,2,3,NA,NA,2
"Morocco","ArabBarometer",4627,"2020","07",0.388770400302497,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",4628,"2020","07",0.908520885057934,0,NA,1,NA,3,NA,NA,4
"Morocco","ArabBarometer",4640,"2020","07",0.739653454539575,1,NA,3,2,3,NA,NA,3
"Morocco","ArabBarometer",4644,"2020","07",0.739653454539575,1,NA,1,2,1,NA,NA,3
"Morocco","ArabBarometer",4648,"2020","07",0.779830705756226,0,NA,1,1,NA,NA,NA,1
"Morocco","ArabBarometer",4655,"2020","07",0.338036131655706,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",4656,"2020","07",3.64463121917418,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",4659,"2020","07",0.733599946170107,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4660,"2020","07",0.910989622807244,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",4663,"2020","07",0.339901912146837,1,NA,2,NA,NA,NA,NA,2
"Morocco","ArabBarometer",4669,"2020","07",0.860077655412984,0,NA,4,2,3,NA,NA,2
"Morocco","ArabBarometer",4673,"2020","07",0.353555225140755,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4674,"2020","07",0.405270451232329,1,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",4693,"2020","07",0.333524843678584,0,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",4706,"2020","07",1.36601970739548,0,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",4721,"2020","07",0.410783820010323,0,NA,1,2,NA,NA,NA,3
"Morocco","ArabBarometer",4723,"2020","08",0.339160691308862,1,NA,1,2,2,NA,NA,4
"Morocco","ArabBarometer",4730,"2020","07",0.364971916909492,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",4756,"2020","07",0.402349280686317,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4778,"2020","07",0.339901912146837,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",4785,"2020","07",0.321778006953577,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",4787,"2020","07",0.440716585460111,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",4793,"2020","07",2.84272567388816,1,NA,1,3,NA,NA,NA,2
"Morocco","ArabBarometer",4794,"2020","07",0.889866413390795,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4812,"2020","07",0.338241582264418,0,NA,5,3,3,NA,NA,1
"Morocco","ArabBarometer",4821,"2020","07",0.387716851349784,0,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",4828,"2020","07",0.402349280686317,1,NA,1,3,2,NA,NA,3
"Morocco","ArabBarometer",4835,"2020","07",0.53521681734316,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4841,"2020","07",0.438207169025822,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",4860,"2020","07",0.859834323947511,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",4892,"2020","07",0.334431135856853,1,NA,1,3,3,NA,NA,1
"Morocco","ArabBarometer",4903,"2020","07",0.776659552420834,0,NA,5,2,3,NA,NA,1
"Morocco","ArabBarometer",4909,"2020","07",0.425357196942214,1,NA,1,2,2,NA,NA,3
"Morocco","ArabBarometer",4938,"2020","07",0.316863363371526,0,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",4945,"2020","07",0.440285606971921,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",4964,"2020","07",0.320815214051106,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",4969,"2020","07",0.465539616989201,1,NA,2,3,3,NA,NA,1
"Morocco","ArabBarometer",4971,"2020","07",0.425357196942214,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",4975,"2020","07",0.388770400302497,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",4985,"2020","07",0.351063933812374,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",4992,"2020","07",0.320815214051106,1,NA,2,3,3,NA,NA,4
"Morocco","ArabBarometer",5001,"2020","07",0.439092454304539,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",5009,"2020","07",0.752364853819592,1,NA,1,2,NA,NA,NA,2
"Morocco","ArabBarometer",5029,"2020","07",0.739653454539575,1,NA,5,3,3,NA,NA,1
"Morocco","ArabBarometer",5049,"2020","07",0.334431135856853,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",5051,"2020","07",0.425357196942214,1,NA,4,3,2,NA,NA,2
"Morocco","ArabBarometer",5069,"2020","07",0.938203085410151,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",5073,"2020","07",0.709740239758981,0,NA,2,2,NA,NA,NA,2
"Morocco","ArabBarometer",5082,"2020","07",0.334431135856853,1,NA,2,3,NA,NA,NA,1
"Morocco","ArabBarometer",5113,"2020","07",0.340178540500819,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",5125,"2020","07",0.340178540500819,1,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",5130,"2020","07",1.36973161371862,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5138,"2020","07",1.64343862680644,0,NA,1,3,3,NA,NA,1
"Morocco","ArabBarometer",5141,"2020","07",0.859834323947511,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5170,"2020","07",0.410783820010323,0,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5180,"2020","07",1.18372641010612,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5191,"2020","07",2.83502202501406,0,NA,6,3,3,NA,NA,3
"Morocco","ArabBarometer",5197,"2020","07",2.98817199777838,0,NA,6,NA,NA,NA,NA,1
"Morocco","ArabBarometer",5201,"2020","07",0.752364853819592,1,NA,2,3,1,NA,NA,4
"Morocco","ArabBarometer",5207,"2020","07",0.444870108499861,1,NA,1,4,2,NA,NA,3
"Morocco","ArabBarometer",5208,"2020","07",0.404172187940861,0,NA,1,3,1,NA,NA,3
"Morocco","ArabBarometer",5257,"2020","07",0.388880421580555,0,NA,1,1,3,NA,NA,1
"Morocco","ArabBarometer",5262,"2020","07",0.910989622807244,1,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",5270,"2020","07",2.89818966084462,0,NA,4,1,NA,NA,NA,3
"Morocco","ArabBarometer",5283,"2020","07",3.00528392211403,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",5292,"2020","07",0.53521681734316,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",5301,"2020","07",0.551069362462637,1,NA,1,2,1,NA,NA,2
"Morocco","ArabBarometer",5322,"2020","07",1.64790436781845,1,NA,1,NA,1,NA,NA,NA
"Morocco","ArabBarometer",5330,"2020","07",0.371950260343975,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",5349,"2020","07",0.38993713232052,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5355,"2020","07",0.862414757630641,1,NA,1,1,3,NA,NA,1
"Morocco","ArabBarometer",5356,"2020","07",0.35211750561628,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5371,"2020","07",0.551069362462637,1,NA,2,3,2,NA,NA,3
"Morocco","ArabBarometer",5376,"2020","07",0.338241582264418,0,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5389,"2020","07",0.387716851349784,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",5394,"2020","07",0.404172187940861,0,NA,6,2,3,NA,NA,2
"Morocco","ArabBarometer",5403,"2020","07",0.449472578575599,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",5496,"2020","07",3.42525786011882,0,NA,2,4,1,NA,NA,1
"Morocco","ArabBarometer",5505,"2020","07",0.371950260343975,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",5507,"2020","07",0.862414757630641,1,NA,2,NA,NA,NA,NA,3
"Morocco","ArabBarometer",5582,"2020","07",3.00528392211403,1,NA,2,2,3,NA,NA,4
"Morocco","ArabBarometer",5615,"2020","08",0.910989622807244,1,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",5619,"2020","07",0.319144495481077,0,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",5627,"2020","07",0.388880421580555,0,NA,6,3,NA,NA,NA,2
"Morocco","ArabBarometer",5644,"2020","07",2.79930759314058,0,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",5650,"2020","07",2.99629180342476,1,NA,3,2,2,NA,NA,3
"Morocco","ArabBarometer",5665,"2020","07",0.339160691308862,1,NA,1,2,2,NA,NA,2
"Morocco","ArabBarometer",5671,"2020","07",3.43553734130432,0,NA,1,1,3,NA,NA,1
"Morocco","ArabBarometer",5685,"2020","07",0.41190004919112,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",5692,"2020","07",0.388880421580555,0,NA,1,3,2,NA,NA,2
"Morocco","ArabBarometer",5708,"2020","07",0.371950260343975,1,NA,2,3,3,NA,NA,1
"Morocco","ArabBarometer",5711,"2020","07",0.750325981510426,0,NA,6,2,1,NA,NA,2
"Morocco","ArabBarometer",5722,"2020","07",0.862414757630641,1,NA,1,4,3,NA,NA,1
"Morocco","ArabBarometer",5727,"2020","07",0.910989622807244,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",5728,"2020","07",0.859834323947511,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",5735,"2020","07",3.11075788838878,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",5754,"2020","07",0.450922197812092,0,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",5797,"2020","07",0.388880421580555,0,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",5798,"2020","07",0.352597107606901,0,NA,2,3,1,NA,NA,4
"Morocco","ArabBarometer",5804,"2020","07",0.340178540500819,1,NA,4,1,3,NA,NA,3
"Morocco","ArabBarometer",5818,"2020","07",3.44487277966697,1,NA,1,4,3,NA,NA,1
"Morocco","ArabBarometer",5829,"2020","08",0.35211750561628,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",5841,"2020","07",3.63890265837939,1,NA,1,3,2,NA,NA,3
"Morocco","ArabBarometer",5855,"2020","07",0.353555225140755,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",5893,"2020","07",0.439397916093924,1,NA,1,2,1,NA,NA,3
"Morocco","ArabBarometer",5898,"2020","07",0.444870108499861,1,NA,3,2,2,NA,NA,3
"Morocco","ArabBarometer",5924,"2020","07",0.35836505110675,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",5929,"2020","07",0.533766405694157,0,NA,1,3,2,NA,NA,3
"Morocco","ArabBarometer",5948,"2020","07",0.428038545213623,1,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",5949,"2020","07",0.48625373554042,0,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",5980,"2020","07",0.428038545213623,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6014,"2020","07",0.365963660702652,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",6025,"2020","07",0.733599946170107,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",6033,"2020","07",0.809393195944912,1,NA,2,3,1,NA,NA,4
"Morocco","ArabBarometer",6049,"2020","07",4,1,NA,1,4,1,NA,NA,3
"Morocco","ArabBarometer",6061,"2020","07",0.794741240603958,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",6078,"2020","07",0.388880421580555,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",6093,"2020","07",0.439522264861903,0,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",6106,"2020","07",0.943850181584421,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6107,"2020","07",0.38993713232052,1,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",6109,"2020","07",0.393560981696592,1,NA,1,3,2,NA,NA,3
"Morocco","ArabBarometer",6110,"2020","07",3.44487277966697,1,NA,2,1,3,NA,NA,2
"Morocco","ArabBarometer",6146,"2020","07",0.776439821439712,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6159,"2020","07",3.00528392211403,1,NA,6,1,3,NA,NA,1
"Morocco","ArabBarometer",6179,"2020","07",0.388880421580555,0,NA,1,2,NA,NA,NA,3
"Morocco","ArabBarometer",6194,"2020","07",0.41190004919112,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",6215,"2020","07",2.96501153395514,1,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",6229,"2020","07",0.487575040281362,1,NA,1,4,3,NA,NA,4
"Morocco","ArabBarometer",6240,"2020","07",0.370942293155778,0,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",6243,"2020","07",0.752364853819592,1,NA,6,3,NA,NA,NA,3
"Morocco","ArabBarometer",6252,"2020","07",0.38993713232052,1,NA,1,2,1,NA,NA,2
"Morocco","ArabBarometer",6273,"2020","07",0.405270451232329,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",6280,"2020","07",0.859834323947511,1,NA,4,3,NA,NA,NA,2
"Morocco","ArabBarometer",6283,"2020","07",0.319144495481077,0,NA,3,3,2,NA,NA,1
"Morocco","ArabBarometer",6292,"2020","07",0.371950260343975,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",6294,"2020","07",0.330218111085778,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",6308,"2020","07",0.370942293155778,0,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6316,"2020","07",0.41190004919112,1,NA,5,4,3,NA,NA,3
"Morocco","ArabBarometer",6321,"2020","07",0.860077655412984,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",6356,"2020","07",0.33925667313437,0,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",6358,"2020","07",0.340178540500819,1,NA,6,2,3,NA,NA,2
"Morocco","ArabBarometer",6362,"2020","07",0.487575040281362,1,NA,1,3,NA,NA,NA,2
"Morocco","ArabBarometer",6383,"2020","07",3.44487277966697,1,NA,2,1,NA,NA,NA,1
"Morocco","ArabBarometer",6402,"2020","07",0.752364853819592,1,NA,4,2,3,NA,NA,3
"Morocco","ArabBarometer",6436,"2020","07",0.405270451232329,1,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",6438,"2020","07",0.862414757630641,1,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",6442,"2020","07",1.02962298964436,1,NA,1,NA,3,NA,NA,3
"Morocco","ArabBarometer",6461,"2020","07",0.910989622807244,1,NA,1,2,1,NA,NA,2
"Morocco","ArabBarometer",6478,"2020","07",0.388770400302497,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",6487,"2020","07",0.38993713232052,1,NA,6,2,3,NA,NA,2
"Morocco","ArabBarometer",6518,"2020","07",2.99713974826158,0,NA,1,1,3,NA,NA,1
"Morocco","ArabBarometer",6526,"2020","07",0.896327097382197,1,NA,1,3,2,NA,NA,3
"Morocco","ArabBarometer",6546,"2020","07",0.316773717016829,1,NA,2,3,NA,NA,NA,2
"Morocco","ArabBarometer",6548,"2020","07",0.48625373554042,0,NA,1,4,3,NA,NA,4
"Morocco","ArabBarometer",6553,"2020","07",0.860077655412984,0,NA,6,2,3,NA,NA,1
"Morocco","ArabBarometer",6572,"2020","07",0.33925667313437,0,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6598,"2020","07",0.781949751705565,1,NA,1,4,2,NA,NA,3
"Morocco","ArabBarometer",6644,"2020","07",0.464278027177981,0,NA,1,2,2,NA,NA,2
"Morocco","ArabBarometer",6649,"2020","07",0.981242380290606,0,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",6650,"2020","07",0.456805397185983,0,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",6662,"2020","07",0.74808092897754,0,NA,1,2,NA,NA,NA,2
"Morocco","ArabBarometer",6679,"2020","07",0.779830705756226,0,NA,2,2,3,NA,NA,NA
"Morocco","ArabBarometer",6689,"2020","07",0.329323236000558,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",6702,"2020","07",0.940752479058183,1,NA,1,2,NA,NA,NA,1
"Morocco","ArabBarometer",6706,"2020","07",0.74808092897754,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",6708,"2020","07",0.776439821439712,1,NA,2,2,3,NA,NA,4
"Morocco","ArabBarometer",6732,"2020","07",0.938203085410151,0,NA,2,3,2,NA,NA,4
"Morocco","ArabBarometer",6745,"2020","07",0.338980794429828,0,NA,2,NA,2,NA,NA,3
"Morocco","ArabBarometer",6750,"2020","08",0.351063933812374,1,NA,3,4,3,NA,NA,2
"Morocco","ArabBarometer",6758,"2020","07",0.35933884196203,1,NA,1,2,NA,NA,NA,NA
"Morocco","ArabBarometer",6759,"2020","07",0.444870108499861,1,NA,1,4,2,NA,NA,4
"Morocco","ArabBarometer",6810,"2020","07",3.77016252314231,1,NA,6,2,3,NA,NA,2
"Morocco","ArabBarometer",6816,"2020","07",3.98364114683401,0,NA,1,3,1,NA,NA,4
"Morocco","ArabBarometer",6845,"2020","07",0.364971916909492,0,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",6875,"2020","07",3.93017438000483,1,NA,4,2,3,NA,NA,1
"Morocco","ArabBarometer",6882,"2020","07",0.35933884196203,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",6895,"2020","07",0.35933884196203,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",6900,"2020","07",0.452147495623126,1,NA,1,2,1,NA,NA,1
"Morocco","ArabBarometer",6906,"2020","07",0.707762354301123,1,NA,6,1,1,NA,NA,1
"Morocco","ArabBarometer",6981,"2020","07",0.370942293155778,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",6988,"2020","07",2.98635695850447,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",6994,"2020","07",0.439397916093924,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",7143,"2020","07",0.74228276832771,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",7164,"2020","07",0.444870108499861,1,NA,1,4,3,NA,NA,3
"Morocco","ArabBarometer",7182,"2020","07",1.18372641010612,1,NA,1,1,2,NA,NA,1
"Morocco","ArabBarometer",7233,"2020","07",0.371950260343975,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",7253,"2020","07",0.444870108499861,1,NA,1,4,3,NA,NA,4
"Morocco","ArabBarometer",7268,"2020","07",1.00000395071531,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",7269,"2020","07",0.464278027177981,0,NA,1,NA,1,NA,NA,2
"Morocco","ArabBarometer",7296,"2020","07",0.53521681734316,1,NA,1,4,3,NA,NA,3
"Morocco","ArabBarometer",7337,"2020","07",1.01030572173028,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",7338,"2020","07",0.439092454304539,0,NA,2,2,3,NA,NA,1
"Morocco","ArabBarometer",7431,"2020","07",0.316773717016829,1,NA,2,2,3,NA,NA,2
"Morocco","ArabBarometer",7449,"2020","07",0.444870108499861,1,NA,1,3,2,NA,NA,4
"Morocco","ArabBarometer",7489,"2020","08",0.426757809848215,1,NA,2,3,3,NA,NA,1
"Morocco","ArabBarometer",7516,"2020","07",2.82712146010049,1,NA,1,2,3,NA,NA,4
"Morocco","ArabBarometer",7573,"2020","07",0.822633617158399,1,NA,1,3,3,NA,NA,1
"Morocco","ArabBarometer",7605,"2020","07",0.443664532055412,0,NA,1,3,2,NA,NA,2
"Morocco","ArabBarometer",7630,"2020","07",0.371950260343975,1,NA,1,3,1,NA,NA,3
"Morocco","ArabBarometer",7646,"2020","07",0.53521681734316,1,NA,2,3,2,NA,NA,3
"Morocco","ArabBarometer",7652,"2020","07",0.353555225140755,1,NA,2,3,3,NA,NA,2
"Morocco","ArabBarometer",7670,"2020","07",0.365963660702652,1,NA,2,2,1,NA,NA,4
"Morocco","ArabBarometer",7705,"2020","07",0.365963660702652,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",7737,"2020","07",0.809393195944912,1,NA,4,2,3,NA,NA,1
"Morocco","ArabBarometer",7746,"2020","07",0.370942293155778,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",7752,"2020","07",1.07543591703492,0,NA,1,3,NA,NA,NA,2
"Morocco","ArabBarometer",7820,"2020","07",0.365963660702652,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",7834,"2020","07",0.439092454304539,0,NA,1,2,3,NA,NA,1
"Morocco","ArabBarometer",7856,"2020","07",0.351163284232694,0,NA,3,2,3,NA,NA,3
"Morocco","ArabBarometer",7946,"2020","07",0.351063933812374,1,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",7957,"2020","07",0.42560131685575,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",7967,"2020","07",0.973769291386274,1,NA,1,2,3,NA,NA,4
"Morocco","ArabBarometer",7988,"2020","07",0.450922197812092,0,NA,3,2,3,NA,NA,3
"Morocco","ArabBarometer",7992,"2020","07",0.776659552420834,0,NA,1,2,3,NA,NA,4
"Morocco","ArabBarometer",8140,"2020","07",0.426757809848215,1,NA,1,3,3,NA,NA,3
"Morocco","ArabBarometer",8175,"2020","07",0.387716851349784,0,NA,2,3,3,NA,NA,3
"Morocco","ArabBarometer",8213,"2020","07",0.42560131685575,0,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",8277,"2020","07",1.18372641010612,1,NA,1,3,3,NA,NA,2
"Morocco","ArabBarometer",8384,"2020","07",0.54957599118426,0,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",8492,"2020","07",0.42560131685575,0,NA,1,2,3,NA,NA,3
"Morocco","ArabBarometer",8544,"2020","07",0.439522264861903,0,NA,2,2,1,NA,NA,2
"Morocco","ArabBarometer",8557,"2020","07",0.450922197812092,0,NA,1,1,3,NA,NA,3
"Morocco","ArabBarometer",8665,"2020","07",0.946682753781827,1,NA,2,2,3,NA,NA,3
"Morocco","ArabBarometer",8681,"2020","07",0.333524843678584,0,NA,1,2,NA,NA,NA,2
"Morocco","ArabBarometer",8690,"2020","07",0.458046681505,1,NA,1,2,3,NA,NA,2
"Morocco","ArabBarometer",8703,"2020","07",0.365963660702652,1,NA,1,2,1,NA,NA,4
"Morocco","ArabBarometer",8792,"2020","07",0.443664532055412,0,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",8798,"2020","07",0.487575040281362,1,NA,1,2,3,NA,NA,4
"Morocco","ArabBarometer",9006,"2020","07",0.487575040281362,1,NA,1,3,3,NA,NA,4
"Morocco","ArabBarometer",9055,"2020","07",2.82712146010049,1,NA,1,2,1,NA,NA,1
"Morocco","ArabBarometer",9118,"2020","07",0.53521681734316,1,NA,2,3,3,NA,NA,2
